4.00656514 235.0 76.0657610229465
4.01956514 389.270185367915 76.9469460174344
4.03256514 246.553287902272 75.8859533773306
4.04556514 319.132375603658 76.2352892283477
4.05856514 298.224801471393 75.9702182808475
4.07156514 304.693432950411 75.8848141142923
4.08456514 235.31389387364 75.2973292363413
4.09756514 211.185034158276 75.0074746038865
4.11056514 288.717974054226 75.3937431249482
4.12356514 305.380277060751 75.3753349673436
4.13656514 262.042580067275 74.957759708304
4.14956514 137.624193768097 73.9919567941727
4.16256514 195.053231747986 74.2482391996784
4.17556514 251.66938694907 74.4981845114081
4.18856514 205.926559427453 74.0594287313657
4.20156514 238.126915518127 74.1455437376311
4.21456514 242.565311219027 74.0443270473297
4.22756514 156.281062614021 73.3269420835819
4.24056514 189.651877621845 73.4218875157732
4.25356514 190.805521322531 73.2972682036759
4.26656514 176.337992357027 73.0656164909197
4.27956514 97.9743653075834 72.393252463132
4.29256514 129.590243093398 72.4773150442167
4.30556514 183.948418350051 72.7178223499394
4.31856514 210.108989495406 72.7640335227835
4.33156514 172.342853640342 72.3698884529453
4.34456514 136.751109286221 71.9886888780431
4.35756514 134.944537932221 71.8409846192808
4.37056514 183.12504941178 72.0407516520293
4.38356514 191.464595195489 71.9636836217763
4.39656514 198.779244369223 71.8794040433761
4.40956514 175.663674958658 71.5827875418554
4.42256514 176.145319327208 71.4502584507083
4.43556514 218.987161556631 71.613850552421
4.44856514 196.393072895247 71.3197856020695
4.46156514 205.657364264489 71.2484275316758
4.47456514 219.521950242811 71.2093064687253
4.48756514 179.030175220959 70.7872578136563
4.50056514 180.381614479122 70.6593916197788
4.51356514 256.20754468122 71.0572858355947
4.52656514 279.041799158335 71.0811820444806
4.53956514 172.444619912969 70.189027473226
4.55256514 107.525257783359 69.5855051828304
4.56556514 124.230340596082 69.5658675673962
4.57856514 151.77058107506 69.624079792307
4.59156514 173.77585905387 69.6425163312355
4.60456514 179.456695810242 69.5436786037727
4.61756514 234.549781985612 69.7995604281449
4.63056514 204.13653365438 69.4415416279987
4.64356514 204.559591666511 69.3044953644947
4.65656514 270.376058670496 69.6382930633233
4.66956514 254.866218760247 69.3869176207238
4.68256514 224.145857572265 69.0245339843681
4.69556514 213.839802941264 68.8087389302423
4.70856514 229.281662364501 68.7796970670527
4.72156514 268.609793289219 68.9241407316937
4.73456514 243.047710374658 68.5969198195503
4.74756514 199.293850886421 68.1347625319383
4.76056514 234.16554600159 68.2479294663278
4.77356514 246.017970844206 68.1923354734645
4.78656514 293.702548738177 68.3991338487671
4.79956514 314.849456440378 68.4116271916244
4.81256514 310.625765360685 68.2384741913839
4.82556514 252.28957067466 67.6662063464785
4.83856514 251.385555987822 67.5157298907404
4.85156514 243.871218909241 67.3158358905458
4.86456514 193.948201611103 66.7986606182101
4.87756514 224.881592505152 66.9831040761013
4.89056514 325.991594222275 67.6874287720835
4.90356514 303.569456361951 67.4752373564147
4.91656514 290.215272333064 67.3297501307154
4.92956514 254.110179389053 67.0144159126192
4.94256514 242.787733445733 66.8831165134754
4.95556514 237.498977248852 66.7967386834657
4.96856514 229.136105560605 66.6872042257576
4.98156514 334.116648444058 67.4233307596139
4.99456514 313.374097668175 67.2227994086334
5.00756514 308.309899330538 67.1385309817297
5.02056514 227.809234779601 66.4892732568396
5.03356514 253.341035082914 66.6340531478834
5.04656514 223.095718999869 66.3595773285277
5.05956514 221.49479794738 66.3003345584116
5.07256514 272.531506664919 66.6371731968261
5.08556514 214.814885945009 66.1554080278614
5.09856514 211.44038844356 66.0825642224962
5.11156514 189.955167058487 65.8723147705028
5.12456514 251.278407498957 66.2889649493309
5.13756514 213.240244694402 65.9540028477273
5.15056514 201.747244110836 65.8192925474241
5.16356514 195.12947330812 65.721406566123
5.17656514 253.225438443724 66.1146052438807
5.18956514 232.748263918401 65.9121053556765
5.20256514 271.360284665968 66.1570815072303
5.21556514 249.315663278192 65.9428282116827
5.22856514 254.29921077654 65.9331625242016
5.24156514 221.482993862721 65.6361751164548
5.25456514 257.998126107977 65.8662614435655
5.26756514 173.995538249684 65.1774776213592
5.28056514 167.508068280449 65.079627376795
5.29356514 238.527276694136 65.5752917515822
5.30656514 232.136312334832 65.4787729293606
5.31956514 273.878452223707 65.7491720450728
5.33256514 184.226589274152 65.0157176539026
5.34556514 202.846676389492 65.1107165492461
5.35856514 222.807107000581 65.2158540583216
5.37156514 299.298854697332 65.7521189669352
5.38456514 175.69968410551 64.7571135740246
5.39756514 318.113948311658 65.7999985032995
5.41056514 206.461788438805 64.8978383580711
5.42356514 214.690791361536 64.9130203184384
5.43656514 201.862020665622 64.7658337131163
5.44956514 178.092037526321 64.533596008627
5.46256514 201.488867889664 64.6662479548409
5.47556514 221.572203028109 64.7730556642526
5.48856514 191.886554609019 64.4949988142819
